Right Pocket;;;;
time;Ax;Ay;Az;
1684403584424131300;-0.2596879005432129;-0.3714103698730469;0.1333608627319336;jogging
1684403584444129500;-0.06984865665435791;-0.3688812255859375;0.21616649627685547;jogging
1684403584464131600;0.20462346076965332;-0.751603364944458;0.27210235595703125;jogging
1684403584484132000;0.18128180503845215;-0.7074899673461914;1.1916074752807617;jogging
1684403584504131300;0.42134904861450195;-0.6425352096557617;0.8884239196777344;jogging
1684403584524133600;1.0302214622497559;-0.7667660713195801;-0.18117713928222656;jogging
1684403584544134000;0.7263689041137695;-0.9005556106567383;-0.41895294189453125;jogging
1684403584564135200;0.1788114309310913;-1.296402931213379;0.8312301635742188;jogging
1684403584584131600;-0.575882077217102;-1.3317217826843262;-0.0244293212890625;jogging
1684403584604131600;0.9984825849533081;-1.6870403289794922;0.5509891510009766;jogging
1684403584624133000;2.7814698219299316;-2.1898741722106934;0.4818878173828125;jogging
1684403584644135700;2.373051881790161;-2.7488160133361816;-0.8901453018188477;jogging
1684403584664134400;1.4880720376968384;-4.320765018463135;-0.032759666442871094;jogging
1684403584684138000;2.200839042663574;-2.7197487354278564;0.7695121765136719;jogging
1684403584704130600;2.474416971206665;-2.1475372314453125;-0.5068044662475586;jogging
1684403584724135700;2.3126988410949707;-1.6967952251434326;-0.6696624755859375;jogging
1684403584744137200;2.520423412322998;-1.5099773406982422;0.7731819152832031;jogging
1684403584764140000;2.4334254264831543;-1.7853355407714844;1.7515029907226562;jogging
1684403584784136700;2.1313509941101074;-1.9279229640960693;1.5051031112670898;jogging
1684403584804132600;1.9352529048919678;-2.0397701263427734;1.476919174194336;jogging
1684403584824130600;1.4168933629989624;-2.0665478706359863;1.7790594100952148;jogging
1684403584844128800;1.2092187404632568;-2.0968093872070312;1.7856016159057617;jogging
1684403584864133600;1.7678731679916382;-2.257554054260254;1.4099493026733398;jogging
1684403584884147500;2.634312629699707;-2.7175064086914062;0.9175615310668945;jogging
1684403584904135200;1.7449665069580078;-2.8628246784210205;1.1238183975219727;jogging
1684403584924131000;0.6491766571998596;-3.2885730266571045;0.6326732635498047;jogging
1684403584944135000;1.9205167293548584;-4.211055278778076;1.3507814407348633;jogging
1684403584964133600;3.9609217643737793;-4.703718185424805;1.1797418594360352;jogging
1684403584984135700;4.329962730407715;-5.824614524841309;0.21797847747802734;jogging
1684403585004134700;3.217705488204956;-7.481080055236816;-3.4252047538757324;jogging
1684403585024135000;3.911362648010254;-8.063295364379883;-3.272749900817871;jogging
1684403585044137200;1.17893648147583;-7.707873344421387;-4.807210445404053;jogging
1684403585064134700;-0.5905479192733765;-9.93932819366455;-6.756702899932861;jogging
1684403585084135400;-1.921364426612854;-10.920145034790039;-7.452755451202393;jogging
1684403585104135700;-1.2475508451461792;-12.098557472229004;-7.747194290161133;jogging
1684403585124138500;-1.084973692893982;-12.855398178100586;-8.682644844055176;jogging
1684403585144132600;3.4785540103912354;-14.237083435058594;-4.932587623596191;jogging
1684403585164137200;10.524237632751465;-14.387870788574219;4.8675127029418945;jogging
1684403585184136700;14.846548080444336;-11.611525535583496;4.779696464538574;jogging
1684403585204134100;21.595890045166016;-6.500557899475098;-4.088130950927734;jogging
1684403585224136000;28.60442352294922;-1.1117644309997559;-10.055575370788574;jogging
1684403585244130600;29.36754608154297;2.1716794967651367;-10.01346206665039;jogging
1684403585264136000;25.663711547851562;3.316312313079834;-9.48247241973877;jogging
1684403585284137000;21.663944244384766;3.273940324783325;-10.116979598999023;jogging
1684403585304131800;17.891735076904297;2.659083604812622;-10.219779014587402;jogging
1684403585324123600;16.07115936279297;0.9858965873718262;-13.146800994873047;jogging
1684403585344124200;13.190436363220215;-0.8766100406646729;-17.6757869720459;jogging
1684403585364129500;5.783904552459717;-2.538562774658203;-20.70160675048828;jogging
1684403585384129800;-1.4340572357177734;-4.324864387512207;-16.287851333618164;jogging
1684403585404124000;-3.450357675552368;-6.980317115783691;-6.922923564910889;jogging
1684403585424124400;-4.934872627258301;-7.283039093017578;-4.902695655822754;jogging
1684403585444118800;2.413179397583008;-11.774351119995117;-9.784433364868164;jogging
1684403585464123000;8.682896614074707;-14.312443733215332;-11.166797637939453;jogging
1684403585484126200;20.806482315063477;-17.914234161376953;-1.3183207511901855;jogging
1684403585504122600;18.67021369934082;-16.05374526977539;-5.087873458862305;jogging
1684403585524119600;11.466838836669922;-17.697736740112305;-13.688982009887695;jogging
1684403585544134000;6.699777126312256;-15.119271278381348;-5.22780704498291;jogging
1684403585564118800;1.8386675119400024;-6.908431529998779;-4.836293697357178;jogging
1684403585584152000;2.7475712299346924;-6.816851615905762;-4.730555534362793;jogging
1684403585604163300;5.722896099090576;-9.00040054321289;-3.8287315368652344;jogging
1684403585624221700;5.440671920776367;-9.517143249511719;-11.214176177978516;jogging
1684403585644143600;5.59105110168457;-8.991350173950195;-19.530540466308594;jogging
1684403585664125000;6.2486796379089355;-8.975951194763184;-12.301287651062012;jogging
1684403585684129300;6.419487476348877;-7.23360538482666;-8.746787071228027;jogging
1684403585704113700;1.5475201606750488;-9.951723098754883;-6.39223575592041;jogging
1684403585724143400;1.469078540802002;-12.294337272644043;-6.224765300750732;jogging
1684403585744122600;4.989106178283691;-10.970541954040527;-7.7183051109313965;jogging
1684403585764124200;3.939359188079834;-9.68130111694336;-9.712381362915039;jogging
1684403585784139300;2.26540470123291;-5.242186069488525;-9.35556411743164;jogging
1684403585804189700;1.3154499530792236;-5.416839599609375;-10.286322593688965;jogging
1684403585824238800;0.6543748378753662;-8.891617774963379;-8.07399845123291;jogging
1684403585844128500;1.4835312366485596;-9.355777740478516;-6.609204292297363;jogging
1684403585864129300;3.342042922973633;-8.81790542602539;-8.757863998413086;jogging
1684403585884325400;-0.14411956071853638;-7.743161678314209;-6.556453704833984;jogging
1684403585904162800;-3.762471914291382;-4.48981237411499;-6.518555164337158;jogging
1684403585924136000;-3.7407236099243164;-4.463859558105469;-6.480875492095947;jogging
1684403585944135700;-1.5138404369354248;-4.097817420959473;-8.881096839904785;jogging
1684403585964132900;-2.4216508865356445;-5.063464164733887;-11.053658485412598;jogging
1684403585984136000;-2.978020191192627;-4.78474235534668;-11.109878540039062;jogging
1684403586004133600;-2.6219637393951416;-14.265718460083008;-11.697006225585938;jogging
1684403586024129500;5.732179641723633;-18.415987014770508;-7.087825298309326;jogging
1684403586044130800;11.067497253417969;-19.84510040283203;-4.298492431640625;jogging
1684403586064134700;3.98146653175354;-21.5418758392334;0.7595858573913574;jogging
1684403586084130800;-8.181784629821777;-18.594385147094727;2.3172411918640137;jogging
1684403586104135400;-15.127283096313477;-15.38508415222168;-3.613328218460083;jogging
1684403586124138800;-7.701566219329834;-13.779542922973633;-9.994945526123047;jogging
1684403586144133600;-1.2307744026184082;-15.945257186889648;-13.13842487335205;jogging
1684403586164138200;-1.155068039894104;-13.960094451904297;-13.00668716430664;jogging
1684403586184144100;-2.9454941749572754;-11.764555931091309;-10.982961654663086;jogging
1684403586204136400;-3.457200050354004;-15.592682838439941;-7.134396553039551;jogging
1684403586224132000;-5.312943935394287;-7.460731029510498;-10.142212867736816;jogging
1684403586244131000;-4.801402568817139;-3.333529472351074;-9.696805000305176;jogging
1684403586264128500;-3.140042781829834;-5.121160984039307;-5.022090435028076;jogging
1684403586284141300;-3.0283403396606445;-6.816219329833984;-3.0179076194763184;jogging
1684403586304138500;-2.0253820419311523;-9.300481796264648;-4.67885684967041;jogging
1684403586324130600;-0.8740564584732056;-10.944485664367676;-6.44683837890625;jogging
1684403586344136000;0.04742574691772461;-11.396576881408691;-7.342493057250977;jogging
1684403586364131600;0.6962289214134216;-9.918566703796387;-7.219093322753906;jogging
1684403586384146000;0.33896690607070923;-8.73537540435791;-6.106841087341309;jogging
1684403586404143400;-0.6631710529327393;-8.650541305541992;-6.047258377075195;jogging
1684403586424126000;-1.5459284782409668;-9.084444046020508;-7.044552803039551;jogging
1684403586444139000;-1.3952357769012451;-9.870135307312012;-7.392665863037109;jogging
1684403586464137700;-0.7712884545326233;-10.330559730529785;-7.414064407348633;jogging
1684403586484144600;-0.08495223522186279;-10.538558959960938;-7.6283087730407715;jogging
1684403586504139500;0.7194408178329468;-10.578768730163574;-8.367932319641113;jogging
1684403586524132400;1.6877520084381104;-10.336496353149414;-9.01810073852539;jogging
1684403586544132000;2.53926157951355;-10.032308578491211;-9.321991920471191;jogging
1684403586564138800;3.3424441814422607;-9.967854499816895;-9.78277587890625;jogging
1684403586584130800;4.248806953430176;-10.181239128112793;-9.951826095581055;jogging
1684403586604132600;4.773069858551025;-10.079117774963379;-8.969463348388672;jogging
1684403586624137200;4.759924411773682;-10.059690475463867;-8.374344825744629;jogging
1684403586644130600;4.850466728210449;-10.17137622833252;-6.779325485229492;jogging
1684403586664123600;5.646857738494873;-10.408756256103516;-8.300958633422852;jogging
1684403586684136200;2.7028985023498535;-11.14758014678955;-21.691083908081055;jogging
1684403586704136000;-9.246270179748535;-10.003209114074707;-4.3455491065979;jogging
1684403586724136000;-11.622663497924805;-6.925508975982666;11.319615364074707;jogging
1684403586744142300;0.18410718441009521;-6.407309532165527;-13.975631713867188;jogging
1684403586764139800;-1.0650488138198853;-9.082561492919922;-6.792717933654785;jogging
1684403586784138000;-6.587451934814453;-10.004291534423828;-4.660099983215332;jogging
1684403586804130000;-3.2636048793792725;-7.744846343994141;-4.474814414978027;jogging
1684403586824140800;-2.54780912399292;-4.671599864959717;-3.133755683898926;jogging
1684403586844137700;-2.178790807723999;-4.304409980773926;-2.7544593811035156;jogging
1684403586864137000;-0.5188040733337402;-4.8470587730407715;-3.9594712257385254;jogging
1684403586884156000;0.6054192185401917;-4.792917728424072;-6.264102458953857;jogging
1684403586904132000;1.3580131530761719;-5.182514667510986;-7.634302139282227;jogging
1684403586924140300;4.5992608070373535;-7.248616695404053;-11.32315731048584;jogging
1684403586944136700;9.577112197875977;-13.254502296447754;-11.106483459472656;jogging
1684403586964134100;7.787879943847656;-19.643665313720703;-2.8515923023223877;jogging
1684403586984134400;5.193195819854736;-16.870607376098633;-2.04473614692688;jogging
1684403587004135400;3.1749987602233887;-8.918328285217285;-3.464304208755493;jogging
1684403587024139800;0.6377766728401184;-4.538304805755615;-3.182732582092285;jogging
1684403587044140500;-1.6537015438079834;-3.7009682655334473;0.06356525421142578;jogging
1684403587064138200;-2.4278502464294434;-3.3284854888916016;-1.5602002143859863;jogging
1684403587084137500;-1.6308462619781494;-3.7196507453918457;-1.581892490386963;jogging
1684403587104137500;0.00903618335723877;-5.750735282897949;-1.828613519668579;jogging
1684403587124141000;-0.673806369304657;-5.912647247314453;-4.334542274475098;jogging
1684403587144139000;-1.1479790210723877;-6.034821510314941;-4.509556293487549;jogging
1684403587164136200;-0.8158758878707886;-7.495828628540039;-2.9524986743927;jogging
1684403587184138800;-0.3091542720794678;-10.461640357971191;-1.5857009887695312;jogging
1684403587204137000;0.992030680179596;-13.763163566589355;1.0143756866455078;jogging
1684403587224140500;4.357512950897217;-17.515031814575195;5.009840965270996;jogging
1684403587244143900;6.996217727661133;-18.737417221069336;5.300177574157715;jogging
1684403587264138200;7.198923110961914;-16.503511428833008;0.0012159347534179688;jogging
1684403587284137000;7.21600341796875;-12.580245971679688;-9.35107421875;jogging
1684403587304138200;7.580570220947266;-9.233065605163574;-16.443262100219727;jogging
1684403587324142800;11.490229606628418;-8.052040100097656;-8.082134246826172;jogging
1684403587344131800;11.080489158630371;-3.5904741287231445;6.3661932945251465;jogging
1684403587364135200;9.383748054504395;-3.0715956687927246;-5.781708240509033;jogging
1684403587384127700;9.203680038452148;-1.390075922012329;-4.594673156738281;jogging
1684403587404129500;7.9408860206604;-0.32151663303375244;-0.9907321929931641;jogging
1684403587424136200;6.520654678344727;0.23616576194763184;-6.306039810180664;jogging
1684403587444132600;5.8139424324035645;-1.519024133682251;-3.440053701400757;jogging
1684403587464140500;5.243414402008057;-5.756000518798828;-3.8252711296081543;jogging
1684403587484134700;5.18626594543457;-10.174116134643555;-7.0867462158203125;jogging
1684403587504130600;6.080564022064209;-16.135578155517578;-7.361043930053711;jogging
1684403587524138000;5.2274298667907715;-21.14790916442871;-6.9628705978393555;jogging
1684403587544128300;1.7670388221740723;-21.476333618164062;-5.3963518142700195;jogging
1684403587564132000;-0.7334575057029724;-19.688316345214844;-3.9760658740997314;jogging
1684403587584153900;0.036384522914886475;-20.116491317749023;-2.34310245513916;jogging
1684403587604137200;2.572138547897339;-19.60954475402832;-1.5760390758514404;jogging
1684403587624125700;3.5375070571899414;-16.048036575317383;-2.5030148029327393;jogging
1684403587644124000;3.3810999393463135;-12.396255493164062;-1.6877050399780273;jogging
1684403587664126700;1.571934700012207;-8.427504539489746;-1.8140431642532349;jogging
1684403587684161800;-1.1338651180267334;-4.851737976074219;-1.880810260772705;jogging
1684403587704135700;-2.511812686920166;-2.1920838356018066;-1.8209872245788574;jogging
1684403587724128800;-1.9808701276779175;-0.07684779167175293;-2.4482295513153076;jogging
1684403587744138800;-0.9828060865402222;2.268688917160034;-2.8621084690093994;jogging
1684403587764138200;0.09439146518707275;4.61161994934082;-4.48462438583374;jogging
1684403587784127700;4.179412841796875;5.1755595207214355;-7.604572296142578;jogging
1684403587804133400;11.38412094116211;2.6036477088928223;-5.395574569702148;jogging
1684403587824124200;16.6840763092041;-1.5867085456848145;3.6537184715270996;jogging
1684403587844123100;10.496829986572266;-4.904955863952637;6.830906867980957;jogging
1684403587864137200;3.1990766525268555;-2.553060293197632;3.757751703262329;jogging
1684403587884135700;-7.067419052124023;-1.0756781101226807;-32.439979553222656;jogging
1684403587904137200;-2.353217124938965;-7.102044105529785;-3.685889959335327;jogging
1684403587924141300;1.0383096933364868;-6.899674892425537;4.049709320068359;jogging
1684403587944135700;-0.6182869672775269;-13.159858703613281;-1.733576774597168;jogging
1684403587964132900;-1.649349570274353;-19.143108367919922;-0.3958308696746826;jogging
1684403587984123100;-1.8965580463409424;-20.485393524169922;1.738553762435913;jogging
1684403588004141600;-0.8072881698608398;-18.151493072509766;2.4820706844329834;jogging
1684403588024140800;1.2027168273925781;-16.450504302978516;0.8733429908752441;jogging
1684403588044151000;2.5117058753967285;-14.185035705566406;-0.21725225448608398;jogging
1684403588064136700;3.4210329055786133;-13.504865646362305;-0.6231186389923096;jogging
1684403588084148200;4.678991794586182;-15.301328659057617;1.2878477573394775;jogging
1684403588104108800;8.051405906677246;-17.679332733154297;0.0794687271118164;jogging
1684403588124146200;10.837223052978516;-14.885976791381836;-2.951422691345215;jogging
1684403588144211500;13.782461166381836;-10.438762664794922;-20.952678680419922;jogging
1684403588164167700;10.882340431213379;-5.922305107116699;-3.1960089206695557;jogging
1684403588184150800;9.390020370483398;0.5894629955291748;-1.339879035949707;jogging
1684403588204128300;11.980693817138672;3.223341703414917;-0.7145090103149414;jogging
1684403588224145400;13.032156944274902;2.9426655769348145;-4.767609596252441;jogging
1684403588244115200;10.193323135375977;2.832838296890259;-3.7664098739624023;jogging
1684403588264149000;8.927645683288574;3.626514196395874;-2.0547425746917725;jogging
1684403588284133400;9.530720710754395;5.340780258178711;-4.030790328979492;jogging
1684403588304136700;7.788649082183838;6.367554187774658;-3.7363553047180176;jogging
1684403588324150500;3.3459651470184326;4.765824317932129;-2.124673366546631;jogging
1684403588344160300;2.252439260482788;-0.735919713973999;0.29283618927001953;jogging
1684403588364233000;2.456320285797119;-5.337000846862793;1.4064855575561523;jogging
1684403588384138800;6.066935062408447;-21.74092674255371;-10.68681812286377;jogging
1684403588404127500;6.948160171508789;-47.0297966003418;-7.576960563659668;jogging
1684403588424164900;1.708920955657959;-52.62578582763672;0.43221259117126465;jogging
1684403588444170500;-1.4125161170959473;-45.458396911621094;-5.082691192626953;jogging
1684403588464147200;-3.52351713180542;-21.012256622314453;-4.987549781799316;jogging
1684403588484182800;-3.90728497505188;-11.456954956054688;-0.328732967376709;jogging
1684403588504135400;-4.862131118774414;-8.888202667236328;-1.8901488780975342;jogging
1684403588524130800;-6.057229995727539;-3.8301706314086914;-7.684013366699219;jogging
1684403588544131600;-5.406594276428223;-0.7148663997650146;-3.176543712615967;jogging
1684403588564136700;-5.262066841125488;1.8365707397460938;-1.3740036487579346;jogging
1684403588584134700;-4.7353196144104;3.402616024017334;-1.9124053716659546;jogging
1684403588604131000;-4.007835865020752;4.94149112701416;-0.8429601192474365;jogging
1684403588624132400;-4.747889041900635;8.000192642211914;0.9397213459014893;jogging
1684403588644131800;-3.8061575889587402;11.540705680847168;-12.312240600585938;jogging
1684403588664131300;-2.2117919921875;8.18539047241211;-8.034695625305176;jogging
1684403588684131300;0.5682647824287415;4.823612213134766;1.639855146408081;jogging
1684403588704135400;2.109801769256592;4.24680757522583;4.975216865539551;jogging
1684403588724133600;0.6776911020278931;1.6335103511810303;-3.084989309310913;jogging
1684403588744130300;0.5519541501998901;-1.7646677494049072;-3.190609931945801;jogging
1684403588764129300;0.4873080849647522;-8.881937980651855;-2.024435043334961;jogging
1684403588784129500;0.6724207997322083;-23.45719337463379;-1.2967286109924316;jogging
1684403588804138500;-0.019490092992782593;-31.646299362182617;-1.6288748979568481;jogging
1684403588824131600;-0.64341139793396;-31.73764991760254;-1.2226459980010986;jogging
1684403588844127700;-1.3034069538116455;-21.659046173095703;1.2447681427001953;jogging
1684403588864136200;-0.0049616992473602295;-12.822763442993164;-0.8714368343353271;jogging
1684403588884159000;1.1214176416397095;-9.3983154296875;-1.1424305438995361;jogging
1684403588904139800;2.117435932159424;-8.61960220336914;-0.7865629196166992;jogging
1684403588924138500;3.9071173667907715;-10.399409294128418;0.30283212661743164;jogging
1684403588944139800;6.114229202270508;-10.923175811767578;1.0316853523254395;jogging
1684403588964144400;7.336979866027832;-7.617674350738525;-1.999099612236023;jogging
1684403588984125200;8.492199897766113;-6.12701416015625;-1.7183185815811157;jogging
1684403589004127200;7.93010139465332;-3.159086227416992;-5.502464294433594;jogging
1684403589024136700;8.671544075012207;-1.318617343902588;-14.399330139160156;jogging
1684403589044139500;7.427701473236084;1.3474907875061035;0.1221470832824707;jogging
1684403589064136400;8.168665885925293;3.182260513305664;1.540349006652832;jogging
1684403589084136400;7.714914798736572;3.981665849685669;-0.017508506774902344;jogging
1684403589104132400;9.795339584350586;5.893953323364258;-4.00148344039917;jogging
1684403589124125700;12.998713493347168;8.657217025756836;-2.8955626487731934;jogging
1684403589144134400;5.504665374755859;9.278369903564453;-2.400150775909424;jogging
1684403589164150000;0.6387200355529785;1.4061100482940674;1.1780421733856201;jogging
1684403589184140500;-0.9540890455245972;-3.0855727195739746;-3.659763813018799;jogging
1684403589204137200;2.729381799697876;-14.260259628295898;-8.1655855178833;jogging
1684403589224140000;7.1425275802612305;-40.2689323425293;-4.797816276550293;jogging
1684403589244126700;3.5700488090515137;-53.40327835083008;2.5856449604034424;jogging
1684403589264126200;0.9032883644104004;-51.18244934082031;0.22645831108093262;jogging
1684403589284128300;-1.092210292816162;-29.368366241455078;0.5889892578125;jogging
1684403589304140500;-3.333394765853882;-14.115843772888184;1.8582861423492432;jogging
1684403589324142800;-10.45836353302002;-3.2067434787750244;-9.756969451904297;jogging
1684403589344135700;-8.991701126098633;-0.6270477771759033;-2.6450493335723877;jogging
1684403589364131800;-8.255260467529297;1.6824374198913574;-1.632466197013855;jogging
1684403589384132400;-7.692390441894531;3.19590163230896;-1.9739006757736206;jogging
1684403589404130000;-6.880161762237549;4.515744686126709;-1.9031922817230225;jogging
1684403589424127000;-7.033895492553711;6.737482070922852;-0.7859811782836914;jogging
1684403589444132000;-10.098228454589844;11.356386184692383;-5.805118560791016;jogging
1684403589464132000;-5.884246349334717;13.963464736938477;-14.257526397705078;jogging
1684403589484134700;-3.6366477012634277;9.98090934753418;-7.838270664215088;jogging
1684403589504136200;-1.2334728240966797;5.460995674133301;4.911015510559082;jogging
1684403589524129000;1.4321448802947998;4.354763031005859;8.132408142089844;jogging
1684403589544136700;-0.2797456979751587;2.871318817138672;-0.32120323181152344;jogging
1684403589564140500;-0.3344612717628479;-2.1990761756896973;-4.0955095291137695;jogging
1684403589584137200;0.030699968338012695;-10.895212173461914;-3.195931911468506;jogging
1684403589604131000;0.3909708857536316;-24.641796112060547;-1.777416467666626;jogging
1684403589624135200;0.06833517551422119;-32.49896240234375;-1.1941804885864258;jogging
1684403589644136200;-1.3164350986480713;-28.000797271728516;3.1574552059173584;jogging
1684403589664130300;0.3078049421310425;-18.045400619506836;1.5153753757476807;jogging
1684403589684138800;-0.12469249963760376;-10.39372444152832;-1.1182529926300049;jogging
1684403589704134400;0.9208071231842041;-7.6490797996521;-1.3534420728683472;jogging
1684403589724129000;2.1850123405456543;-8.706267356872559;-1.5722064971923828;jogging
1684403589744130000;3.5039753913879395;-10.844738006591797;-2.5406622886657715;jogging
1684403589764132900;6.951065540313721;-10.934598922729492;0.258131742477417;jogging
1684403589784130600;8.664932250976562;-8.50881290435791;0.9010037183761597;jogging
1684403589804138000;8.24967098236084;-4.955809593200684;0.5245567560195923;jogging
1684403589824133600;8.57913589477539;-1.3367700576782227;0.14165270328521729;jogging
1684403589844137200;10.197541236877441;1.9995043277740479;-4.285037040710449;jogging
1684403589864130300;9.296095848083496;3.388009548187256;-9.724157333374023;jogging
1684403589884147200;6.777393817901611;3.648024559020996;0.36553871631622314;jogging
1684403589904137200;7.086933135986328;5.62868070602417;-0.4757251739501953;jogging
1684403589924131000;12.835959434509277;9.283149719238281;0.9978753328323364;jogging
1684403589944138000;10.479615211486816;12.251688003540039;-3.240753173828125;jogging
1684403589964132000;1.287827968597412;9.487373352050781;-2.6663765907287598;jogging
1684403589984134400;-0.41136276721954346;2.7894392013549805;3.4344987869262695;jogging
1684403590004135200;-0.9083611965179443;-1.3589129447937012;1.3657554388046265;jogging
1684403590024131300;3.199370861053467;-16.608604431152344;-11.265811920166016;jogging
1684403590044139500;7.612583160400391;-43.01075744628906;-1.889229655265808;jogging
1684403590064133000;3.757465362548828;-52.79039001464844;4.083964824676514;jogging
1684403590084132400;0.4822678565979004;-47.38928985595703;0.7905513048171997;jogging
1684403590104135400;-1.6687533855438232;-25.943065643310547;1.343447208404541;jogging
1684403590124129500;-4.1379289627075195;-12.289795875549316;0.5807335376739502;jogging
1684403590144135000;-10.847461700439453;-3.689258575439453;-7.3122334480285645;jogging
1684403590164137000;-9.38473129272461;-0.8214583396911621;-1.66795814037323;jogging
1684403590184136000;-9.104572296142578;2.0651111602783203;-0.8383684158325195;jogging
1684403590204138000;-8.186086654663086;4.0225629806518555;0.4934275150299072;jogging
1684403590224130300;-7.4908952713012695;5.742092132568359;-0.4936481714248657;jogging
1684403590244134400;-7.262241840362549;8.01606273651123;-0.35276198387145996;jogging
1684403590264131800;-8.691932678222656;12.78617000579834;-4.9481611251831055;jogging
1684403590284137700;-6.094594478607178;14.975844383239746;-11.568670272827148;jogging
1684403590304138200;-3.9404258728027344;9.275917053222656;-5.707614421844482;jogging
1684403590324134700;-1.4588477611541748;6.106788635253906;6.579511642456055;jogging
1684403590344133600;0.31838226318359375;5.137231826782227;7.433082103729248;jogging
1684403590364130300;-1.505507230758667;3.114495277404785;-1.343451976776123;jogging
1684403590384132000;-1.6142406463623047;-1.0121288299560547;-2.7932395935058594;jogging
1684403590404131000;-1.7090914249420166;-6.562453269958496;-2.2767200469970703;jogging
1684403590424129500;-1.4440240859985352;-18.948781967163086;-0.19423270225524902;jogging
1684403590444130000;-0.9111288785934448;-28.129676818847656;0.9063999652862549;jogging
1684403590464131600;-0.3623908758163452;-28.08359146118164;2.629530906677246;jogging
1684403590484132000;0.020302772521972656;-19.520793914794922;1.9148507118225098;jogging
1684403590504127700;0.6446924209594727;-11.656845092773438;0.369640588760376;jogging
1684403590524128500;1.9131548404693604;-8.910598754882812;0.6459848880767822;jogging
1684403590544127500;3.4106149673461914;-9.270684242248535;0.8704792261123657;jogging
1684403590564125200;5.2963547706604;-10.390953063964844;0.16385579109191895;jogging
1684403590584123600;7.199678897857666;-9.2388277053833;-1.9123057126998901;jogging
1684403590604124700;8.867630004882812;-6.943809986114502;-1.3743622303009033;jogging
1684403590624124200;8.885401725769043;-3.8543128967285156;-0.6318948268890381;jogging
1684403590644118300;7.823802947998047;1.3714642524719238;-11.418399810791016;jogging
1684403590664121300;6.7618255615234375;2.891763210296631;-2.0437874794006348;jogging
1684403590684126500;6.543471813201904;4.979097366333008;0.4255572557449341;jogging
1684403590704119000;6.228629112243652;6.59846830368042;1.5082074403762817;jogging
1684403590724141300;8.079202651977539;8.518401145935059;-0.020731806755065918;jogging
1684403590744155100;14.829581260681152;11.608807563781738;1.178187608718872;jogging
1684403590764247600;8.619575500488281;12.94940185546875;-5.283021926879883;jogging
1684403590784142000;0.8674252033233643;7.272347450256348;0.8347485065460205;jogging
1684403590804141800;-0.6402926445007324;1.0513124465942383;2.5593090057373047;jogging
1684403590824124400;-0.5531809329986572;-4.518345832824707;-3.63261079788208;jogging
1684403590844131800;6.277909278869629;-25.850109100341797;-8.307840347290039;jogging
1684403590864117800;5.999001502990723;-47.95195007324219;1.4993942975997925;jogging
1684403590884443600;2.4538114070892334;-51.420284271240234;3.4582886695861816;jogging
1684403590904137200;0.26375389099121094;-40.73890686035156;1.5541783571243286;jogging
1684403590924134000;-1.3717880249023438;-20.799285888671875;4.008209705352783;jogging
1684403590944129000;-4.0142951011657715;-9.510491371154785;5.147671699523926;jogging
1684403590964161000;-8.312703132629395;-2.464315414428711;-3.237419843673706;jogging
1684403590984226300;-13.239155769348145;4.237997531890869;-8.244009971618652;jogging
1684403591004276700;-11.850643157958984;5.336928367614746;-1.347470998764038;jogging
1684403591024125000;-10.696817398071289;5.500307083129883;1.6251660585403442;jogging
1684403591044126000;-12.18700122833252;8.061677932739258;3.2007288932800293;jogging
1684403591064180000;-15.062267303466797;13.455820083618164;2.972555160522461;jogging
1684403591084165400;-11.087774276733398;17.494705200195312;-11.370051383972168;jogging
1684403591104128000;-10.909929275512695;17.44293975830078;-11.383848190307617;jogging
1684403591124129300;-4.844223499298096;14.34323501586914;-21.29944610595703;jogging
1684403591144134100;-4.84039306640625;9.027738571166992;-1.9585213661193848;jogging
1684403591164135400;-3.3741307258605957;7.463933944702148;8.191168785095215;jogging
1684403591184132000;-2.00811505317688;4.575456142425537;5.1455793380737305;jogging
1684403591204127200;-2.2832579612731934;-0.4829587936401367;-0.7435969114303589;jogging
1684403591224136200;-1.4099743366241455;-10.505730628967285;-1.7765588760375977;jogging
1684403591244131300;0.040003418922424316;-26.972625732421875;0.04120349884033203;jogging
1684403591264131300;-1.0826245546340942;-30.06166648864746;0.5260324478149414;jogging
1684403591284127700;-2.539882183074951;-21.875953674316406;1.308286428451538;jogging
1684403591304130600;0.6682727336883545;-15.156562805175781;0.9717273712158203;jogging
1684403591324130600;1.7247653007507324;-9.877388954162598;0.05618453025817871;jogging
1684403591344135700;2.315919876098633;-6.963706970214844;-0.07244992256164551;jogging
1684403591364132600;3.4673986434936523;-7.275350093841553;0.07143306732177734;jogging
1684403591384129500;4.950112342834473;-9.34470272064209;0.08964884281158447;jogging
1684403591404142300;6.606739044189453;-9.016202926635742;0.035666584968566895;jogging
1684403591424135400;7.649900436401367;-5.90973424911499;0.11094486713409424;jogging
1684403591444140000;8.454380989074707;-3.7441768646240234;1.174075722694397;jogging
1684403591464140800;8.908105850219727;0.07993125915527344;-0.22346282005310059;jogging
1684403591484130800;8.832977294921875;3.598884105682373;-8.805366516113281;jogging
1684403591504142000;6.476043224334717;3.9172005653381348;-5.187265872955322;jogging
1684403591524136700;6.062733173370361;4.728218078613281;1.0959526300430298;jogging
1684403591544138000;9.991114616394043;7.466687202453613;0.733501672744751;jogging
1684403591564141800;14.706501007080078;13.177801132202148;0.6098723411560059;jogging
1684403591584133000;5.392858505249023;13.908289909362793;-5.6904144287109375;jogging
